index,book_name,author,author_rating,book_average_rating,book_ratings_count,genre,gross_sales,publisher_revenue,sale_price,sales_rank,publisher,units_sold,author_rating_score,author_popularity_score,profit_margin,revenue_per_unit,rating_weighted
0,Beowulf,"Unknown, Seamus Heaney",Novice,3.42,155903,fiction,34160.0,20496.0,4.88,1,HarperCollins Publishers,7000,1,3.40314290317789,13664.0,2.928,533188.26
1,Batman: Year One,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",Intermediate,4.23,145267,fiction,12437.5,7462.5,1.99,2,HarperCollins Publishers,6250,2,3.93386798294154,4975.0,1.194,614479.41
2,Go Set a Watchman,Harper Lee,Novice,3.31,138669,fiction,47795.0,28677.0,8.69,3,"Amazon Digital Services,  Inc.",5500,1,3.3497930062211214,19118.0,5.214,458994.39
3,When You Are Engulfed in Flames,David Sedaris,Intermediate,4.04,150898,fiction,41250.0,24750.0,7.5,3,Hachette Book Group,5500,2,3.883474544695071,16500.0,4.5,609627.92
4,Daughter of Smoke & Bone,Laini Taylor,Intermediate,4.04,198283,fiction,37952.5,22771.5,7.99,4,Penguin Group (USA) LLC,4750,2,3.930915068552405,15181.0,4.794,801063.3200000001
5,Red Queen,Victoria Aveyard,Intermediate,4.08,83354,fiction,19960.0,0.0,4.99,5,"Amazon Digital Services,  Inc.",4000,2,3.7923726623364242,19960.0,0.0,340084.32
6,The Power of Habit,Charles Duhigg,Intermediate,4.03,155977,fiction,27491.67,16495.002,6.99,6,HarperCollins Publishers,3933,2,3.886225338951071,10996.667999999998,4.194,628587.31
7,Midnight in the Garden of Good and Evil,John Berendt,Intermediate,3.9,167997,nonfiction,26182.0,15709.2,6.89,8,Hachette Book Group,3800,2,3.8601216446090736,10472.8,4.134,655188.2999999999
8,Hopeless,Colleen Hoover,Intermediate,4.34,189938,fiction,26093.67,15656.202,6.99,9,HarperCollins Publishers,3733,2,4.013445658871734,10437.467999999999,4.194,824330.9199999999
9,A Little Princess,"Frances Hodgson Burnett, Nancy Bond",Intermediate,4.2,199872,fiction,23792.34,14275.404,6.49,10,Random House LLC,3666,2,3.9803016524286767,9516.936,3.894,839462.4
10,The Truth About Forever,Sarah Dessen,Intermediate,4.13,179415,fiction,17964.0,0.0,4.99,11,"Amazon Digital Services,  Inc.",3600,2,3.940544468018044,17964.0,0.0,740983.95
11,The horse and his boy,C.S. Lewis,Intermediate,3.9,189671,fiction,21564.0,12938.4,5.99,11,Penguin Group (USA) LLC,3600,2,3.881201289460332,8625.6,3.594,739716.9
12,Last Sacrifice ,Richelle Mead,Famous,4.42,206792,fiction,3431.34,0.0,0.99,13,"Amazon Digital Services,  Inc.",3466,3,4.35221433347316,3431.34,0.0,914020.64
13,Little House on the Prairie,"Laura Ingalls Wilder, Garth Williams",Intermediate,4.18,195424,fiction,6897.34,4138.404,1.99,13,HarperCollins Publishers,3466,2,3.970392048251662,2758.9359999999997,1.1940000000000002,816872.32
14,The Velveteen Rabbit,"Margery Williams Bianco, William   Nicholson",Intermediate,4.29,173469,fiction,21797.82,13078.692,6.54,15,Random House LLC,3333,2,3.9826897513948514,8719.128,3.924,744182.01
15,Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,Intermediate,3.76,139411,fiction,16297.34,0.0,4.99,16,"Amazon Digital Services,  Inc.",3266,2,3.785720063047071,16297.34,0.0,524185.36
16,The War of the Worlds,"H.G. Wells, Arthur C. Clarke",Intermediate,3.8,159752,fiction,15968.0,0.0,4.99,17,"Amazon Digital Services,  Inc.",3200,2,3.8213796090075105,15968.0,0.0,607057.6
17,Pretty Little Liars,Sara Shepard,Intermediate,3.9,156328,fiction,15968.0,0.0,4.99,17,"Amazon Digital Services,  Inc.",3200,2,3.847615819926089,15968.0,0.0,609679.2
18,Corduroy,Don Freeman,Intermediate,4.28,160860,fiction,6234.67,3740.802,1.99,18,Simon and Schuster Digital Sales Inc,3133,2,3.9665803056748254,2493.868,1.194,688480.8
19,The Omnivore's Dilemma,Michael Pollan,Intermediate,4.17,133271,fiction,3035.34,0.0,0.99,19,"Amazon Digital Services,  Inc.",3066,2,3.900895566073669,3035.34,0.0,555740.07
20,Life After Life,Kate Atkinson,Intermediate,3.74,138454,fiction,11702.67,0.0,3.99,21,"Amazon Digital Services,  Inc.",2933,2,3.778523457584678,11702.67,0.0,517817.96
21,The Rescue,Nicholas Sparks,Intermediate,4.1,142092,fiction,8569.34,0.0,2.99,22,"Amazon Digital Services,  Inc.",2866,2,3.8910290734334674,8569.34,0.0,582577.2
23,Voyager,Diana Gabaldon,Intermediate,4.38,157395,fiction,8171.67,0.0,2.99,24,"Amazon Digital Services,  Inc.",2733,2,3.9927974764696974,8171.67,0.0,689390.1
25,Cujo,Stephen King,Intermediate,3.65,158215,fiction,7774.0,0.0,2.99,26,"Amazon Digital Services,  Inc.",2600,2,3.7747001602116805,7774.0,0.0,577484.75
26,The Virgin Suicides,Jeffrey Eugenides,Intermediate,3.83,159249,fiction,26904.06,16142.436,10.91,28,Penguin Group (USA) LLC,2466,2,3.8298317764029557,10761.624000000002,6.546,609923.67
27,Dead to the World,Charlaine Harris,Intermediate,4.13,199572,fiction,2376.0,0.0,0.99,29,"Amazon Digital Services,  Inc.",2400,2,3.9590407142912207,2376.0,0.0,824232.36
28,Tess of the d'Urbervilles: A Pure Woman Faithfully Presented,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",Intermediate,3.77,171599,nonfiction,9576.0,5745.6,3.99,29,Hachette Book Group,2400,2,3.8248069134050744,3830.3999999999996,2.394,646928.23
29,Madame Bovary,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",Intermediate,3.64,158877,fiction,9308.67,0.0,3.99,30,"Amazon Digital Services,  Inc.",2333,2,3.7724255056668903,9308.67,0.0,578312.28
30,The Phantom Tollbooth,"Norton Juster, Jules Feiffer",Intermediate,4.22,178432,fiction,4509.34,0.0,1.99,31,"Amazon Digital Services,  Inc.",2266,2,3.9665900709410256,4509.34,0.0,752983.0399999999
31,The Way of Kings,Brandon Sanderson,Famous,4.64,144822,fiction,2178.0,0.0,0.99,32,"Amazon Digital Services,  Inc.",2200,3,4.356335015849038,2178.0,0.0,671974.08
32,Club Dead,Charlaine Harris,Intermediate,4.03,181323,fiction,13178.0,7906.8,5.99,32,HarperCollins Publishers,2200,2,3.9123821164043107,5271.2,3.594,730731.6900000001
33,It's Kind of a Funny Story,Ned Vizzini,Intermediate,4.14,161001,nonfiction,2045.34,1227.204,0.99,34,HarperCollins Publishers,2066,2,3.924732508384339,818.136,0.594,666544.1399999999
35,After You,Jojo Moyes,Intermediate,3.7,99342,fiction,1964.16,0.0,0.99,36,"Amazon Digital Services,  Inc.",1984,2,3.7088549083428966,1964.16,0.0,367565.4
36,The Language of Flowers,Vanessa Diffenbaugh,Intermediate,4.07,140076,fiction,1964.16,1178.496,0.99,36,"Amazon Digital Services,  Inc.",1984,2,3.8795467327921282,785.664,0.5940000000000001,570109.3200000001
37,Batman: The Dark Knight Returns,"Frank Miller, Klaus Janson, Lynn Varley",Intermediate,4.25,135979,fiction,1949.31,0.0,0.99,37,"Amazon Digital Services,  Inc.",1969,2,3.928390014735237,1949.31,0.0,577910.75
38,The Angel Experiment,James Patterson,Intermediate,4.08,172302,fiction,1949.31,0.0,0.99,37,"Amazon Digital Services,  Inc.",1969,2,3.9185171356387665,1949.31,0.0,702992.16
39,High Fidelity,Nick Hornby,Intermediate,3.94,134849,fiction,20309.55,12185.73,10.65,41,Random House LLC,1907,2,3.833940380315564,8123.82,6.39,531305.0599999999
40,The Guardian,Nicholas Sparks,Intermediate,4.14,136427,fiction,1873.08,0.0,0.99,42,"Amazon Digital Services,  Inc.",1892,2,3.8959614050124802,1873.08,0.0,564807.7799999999
41,Oryx and Crake,Margaret Atwood,Intermediate,4.0,151500,fiction,7485.24,0.0,3.99,43,"Amazon Digital Services,  Inc.",1876,2,3.8721661997836425,7485.24,0.0,606000.0
42,"Men Are from Mars, Women Are from Venus Book of Days: 365 Inspirations to Enrich Your Relationships",John Gray,Intermediate,3.52,113915,fiction,3703.39,2222.034,1.99,44,"Amazon Digital Services,  Inc.",1861,2,3.678633890768424,1481.3559999999998,1.194,400980.8
43,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,Intermediate,4.0,134177,fiction,11057.54,6634.524,5.99,45,HarperCollins Publishers,1846,2,3.8510725256719627,4423.0160000000005,3.5940000000000003,536708.0
44,Timeline,Michael Crichton,Intermediate,3.83,148563,fiction,12791.7,7675.02,6.99,46,"Amazon Digital Services,  Inc.",1830,2,3.817765433607017,5116.68,4.194,568996.29
45,Candide,Voltaire,Intermediate,3.76,151471,fiction,8982.0,0.0,4.99,48,"Amazon Digital Services,  Inc.",1800,2,3.8001329439093205,8982.0,0.0,569530.96
46,Tuck Everlasting,Natalie Babbitt,Intermediate,3.85,174280,nonfiction,3582.0,2149.2,1.99,48,"Amazon Digital Services,  Inc.",1800,2,3.851500017276742,1432.8000000000002,1.194,670978.0
47,Christine,"Stephen King, Marie Milpois",Intermediate,3.72,151160,nonfiction,1766.16,1059.696,0.99,49,"Amazon Digital Services,  Inc.",1784,2,3.78777590252542,706.4640000000002,0.594,562315.2000000001
48,Are You My Mother?,P.D. Eastman,Intermediate,4.16,174204,fiction,10596.31,6357.786,5.99,50,Penguin Group (USA) LLC,1769,2,3.9444242463564803,4238.523999999999,3.594,724688.64
49,The Story of Art,E.H. Gombrich,Intermediate,3.83,164708,fiction,15058.27,9034.962,8.59,51,Hachette Book Group,1753,2,3.8356869321841067,6023.308000000001,5.154,630831.64
50,Scarlet,Marissa Meyer,Intermediate,4.3,193766,fiction,1720.62,1032.372,0.99,52,"Amazon Digital Services,  Inc.",1738,2,4.004911926138046,688.2479999999998,0.5940000000000001,833193.7999999999
51,"Rich Dad , Poor Dad",Robert T. Kiyosaki,Intermediate,3.95,153764,fiction,1705.77,1023.462,0.99,53,Random House LLC,1723,2,3.859742997029643,682.308,0.594,607367.8
52,Silence ,Becca Fitzpatrick,Intermediate,4.16,190722,fiction,8517.93,0.0,4.99,54,"Amazon Digital Services,  Inc.",1707,2,3.960161227760128,8517.93,0.0,793403.52
53,The Magicians,Lev Grossman,Novice,3.47,147908,fiction,1675.08,1005.048,0.99,55,Macmillan,1692,1,3.408997840339575,670.0319999999999,0.594,513240.76
54,ãƒ‡ã‚¹ãƒŽãƒ¼ãƒˆ #1 (Desu NÅto) Taikutsu (é€€å±ˆ),"Tsugumi Ohba, Takeshi Obata",Famous,4.42,139501,fiction,6687.24,0.0,3.99,56,"Amazon Digital Services,  Inc.",1676,3,4.283832173603667,6687.24,0.0,616594.42
55,A Great and Terrible Beauty,Libba Bray,Intermediate,3.79,173613,fiction,4966.39,2979.834,2.99,57,Penguin Group (USA) LLC,1661,2,3.8328338972707368,1986.5560000000005,1.7939999999999998,657993.27
56,Everything Is Illuminated,Jonathan Safran Foer,Intermediate,3.9,131492,fiction,1629.54,977.724,0.99,58,"Amazon Digital Services,  Inc.",1646,2,3.8175610535491993,651.8159999999999,0.5940000000000001,512818.8
57,The Bourne Supremacy,Robert Ludlum,Intermediate,4.09,142168,fiction,17783.3,10669.98,10.91,59,Penguin Group (USA) LLC,1630,2,3.888121963461431,7113.32,6.545999999999999,581467.12
58,Easy,Tammara Webber,Intermediate,4.11,133937,fiction,1613.7,0.0,0.99,59,"Amazon Digital Services,  Inc.",1630,2,3.8837615238563443,1613.7,0.0,550481.0700000001
59,David Copperfield,"Charles Dickens, Jeremy Tambling",Intermediate,3.96,150512,fiction,18394.85,11036.91,11.39,60,Hachette Book Group,1615,2,3.8590296048475303,7357.939999999999,6.834,596027.52
60,The Absolutely True Diary of a Part-Time Indian,"Sherman Alexie, Ellen Forney",Intermediate,4.11,160607,fiction,10384.0,6230.4,6.49,61,Random House LLC,1600,2,3.9153068696007853,4153.6,3.8939999999999997,660094.77
61,ÐœÐ°ÑÑ‚ÐµÑ€ Ð¸ ÐœÐ°Ñ€Ð³Ð°Ñ€Ð¸Ñ‚Ð°,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",Intermediate,4.32,131389,fiction,6320.16,0.0,3.99,62,"Amazon Digital Services,  Inc.",1584,2,3.9434249250542415,6320.16,0.0,567600.48
62,A Wizard of Earthsea,Ursula K. Le Guin,Intermediate,3.99,155042,fiction,4707.0,0.0,3.0,63,"Amazon Digital Services,  Inc.",1569,2,3.8731808652625537,4707.0,0.0,618617.5800000001
63,Because of Winn-Dixie,"Kate DiCamillo, Chris Sheban",Intermediate,4.0,154476,fiction,1522.62,0.0,0.99,65,"Amazon Digital Services,  Inc.",1538,2,3.8755455306780413,1522.62,0.0,617904.0
64,A Separate Peace,John Knowles,Intermediate,3.56,155901,fiction,5924.47,0.0,3.89,66,"Amazon Digital Services,  Inc.",1523,2,3.745140674641008,5924.47,0.0,555007.56
65,The Rainmaker,John Grisham,Intermediate,3.91,137412,fiction,12040.93,0.0,7.99,67,"Amazon Digital Services,  Inc.",1507,2,3.828211128493179,12040.93,0.0,537280.92
66,Don Quijote de La Mancha,"Miguel de Cervantes Saavedra, Roberto GonzÃ¡lez EchevarrÃ­a, John Rutherford",Intermediate,3.85,134931,fiction,13413.08,8047.848,8.99,68,Hachette Book Group,1492,2,3.807045983057371,5365.232,5.394,519484.35000000003
67,Assassin's Apprentice,Robin Hobb,Intermediate,4.14,132777,fiction,2907.39,0.0,1.99,70,"Amazon Digital Services,  Inc.",1461,2,3.891250449078765,2907.39,0.0,549696.7799999999
